,Year,Month,Day,Hour,Minute,wind speed at 80m (m/s),air temperature at 80m (C),wind speed at 100m (m/s),air temperature at 100m (C)
0,2012,1,1,0,0,11.76,7.32,13.29,7.58
1,2012,1,1,0,30,11.7,7.5,13.26,7.73
2,2012,1,1,1,0,12.17,7.68,13.68,7.88
3,2012,1,1,1,30,12.62,7.52,14.14,7.72
4,2012,1,1,2,0,11.69,7.54,13.25,7.71
5,2012,1,1,2,30,11.87,7.69,13.36,7.78
6,2012,1,1,3,0,12.49,7.52,13.9,7.57
7,2012,1,1,3,30,12.24,7.17,13.55,7.140000000000001
8,2012,1,1,4,0,11.72,6.24,12.94,6.11
9,2012,1,1,4,30,10.8,5.08,11.84,4.96
10,2012,1,1,5,0,12.3,3.96,12.98,3.78
11,2012,1,1,5,30,12.38,3.56,12.96,3.36
12,2012,1,1,6,0,13.02,2.96,13.65,2.76
13,2012,1,1,6,30,12.29,2.68,12.97,2.48
14,2012,1,1,7,0,12.73,2.14,13.51,1.97
15,2012,1,1,7,30,13.05,1.83,13.88,1.68
16,2012,1,1,8,0,13.7,1.83,14.43,1.66
17,2012,1,1,8,30,14.14,1.87,14.8,1.69
18,2012,1,1,9,0,14.09,2.13,14.62,1.92
19,2012,1,1,9,30,14.7,2.15,15.18,1.93
20,2012,1,1,10,0,15.25,2.09,15.68,1.87
21,2012,1,1,10,30,14.71,2.14,15.13,1.91
22,2012,1,1,11,0,14.54,2.33,14.93,2.11
23,2012,1,1,11,30,14.12,2.5500000000000003,14.51,2.32
24,2012,1,1,12,0,14.14,2.77,14.52,2.5500000000000003
25,2012,1,1,12,30,13.25,3.0500000000000003,13.62,2.83
26,2012,1,1,13,0,13.73,3.22,14.11,3.0
27,2012,1,1,13,30,13.9,3.36,14.3,3.13
28,2012,1,1,14,0,14.05,3.34,14.46,3.11
29,2012,1,1,14,30,13.93,3.21,14.34,3.0
30,2012,1,1,15,0,13.15,3.12,13.57,2.91
31,2012,1,1,15,30,13.34,2.99,13.84,2.79
32,2012,1,1,16,0,11.56,2.79,12.26,2.62
33,2012,1,1,16,30,10.59,2.49,11.48,2.38
34,2012,1,1,17,0,9.27,2.04,10.29,1.97
35,2012,1,1,17,30,11.39,1.87,12.45,1.78
36,2012,1,1,18,0,10.25,1.41,11.45,1.36
37,2012,1,1,18,30,10.84,1.15,12.13,1.1
